location,population,date,HighestInfectionCount,PercentPopulationInfected
Panama,4314768,10/23/2020,127866,2.96345017854958
Argentina,45195777,11/18/2020,1339337,2.96341182495878
Costa Rica,5094114,12/11/2020,150947,2.96316493898645
Costa Rica,5094114,12/12/2020,150947,2.96316493898645
Costa Rica,5094114,12/13/2020,150947,2.96316493898645
Chile,19116209,12/10/2020,566440,2.96313981501249
United Arab Emirates,9890400,1/28/2021,293052,2.96299441883038
Kuwait,4270563,11/1/2020,126534,2.96293486362337
Malta,441539,1/3/2021,13082,2.96281868645805
Palestine,5101416,1/15/2021,151142,2.96274602972978
Colombia,50882884,12/20/2020,1507222,2.96213948879156
Peru,32971846,12/9/2020,976621,2.96198459740471
Bahrain,1701583,8/26/2020,50393,2.96153640463028
Russia,145934460,3/12/2021,4321588,2.96132113004701
Lithuania,2722291,12/9/2020,80615,2.96129252897651
United Kingdom,67886004,12/19/2020,2010080,2.96096379454004
North America,592072204,12/7/2020,17528118,2.96046966595986
Belize,397621,1/25/2021,11770,2.96010522583063
Denmark,5792203,1/4/2021,171436,2.95977195550639
Brazil,212559409,11/28/2020,6290272,2.95930066309132
Slovakia,5459643,12/24/2020,161562,2.95920447545746
South America,430759772,12/24/2020,12745119,2.95875330716815
Ukraine,43733759,2/9/2021,1293892,2.95856571578949
Hungary,9660350,12/15/2020,285763,2.95810193212461
European Union,444919060,12/12/2020,13160116,2.95786743773126
Belarus,9449321,2/22/2021,279456,2.95741884522708
Cape Verde,555988,3/20/2021,16440,2.95689835032411
Netherlands,17134873,11/25/2020,506557,2.95629270202353
Estonia,1326539,1/21/2021,39212,2.95596284768107
Bulgaria,6948445,1/5/2021,205390,2.9559131575482
Turkey,84339067,2/2/2021,2492977,2.95589824345579
Italy,60461828,12/10/2020,1787147,2.9558269392715
Belize,397621,1/24/2021,11750,2.95507531040866
Greece,10423056,4/15/2021,308006,2.95504504628969
Moldova,4033963,12/8/2020,119204,2.95500975095706
Russia,145934460,3/11/2021,4311893,2.95467773684159
Chile,19116209,12/9/2020,564778,2.95444562256041
Europe,748680069,12/23/2020,22118363,2.95431438819296
Spain,46754783,11/10/2020,1381218,2.95417476325363
Spain,46754783,11/9/2020,1381218,2.95417476325363
North Macedonia,2083380,11/29/2020,61543,2.9539978304486
Austria,9006400,11/26/2020,266038,2.95387724284953
Peru,32971846,12/7/2020,973912,2.95376849691704
Peru,32971846,12/8/2020,973912,2.95376849691704
Jordan,10203140,1/5/2021,301303,2.95304190670715
Oman,5106622,3/21/2021,150800,2.95302844032709
Iran,83992953,4/29/2021,2479805,2.95239649450115
Ukraine,43733759,2/8/2021,1291025,2.95201013935253
Germany,83783945,3/3/2021,2472913,2.9515356432548
Canada,37742157,4/16/2021,1113837,2.95117473015652
Latvia,1886202,1/17/2021,55664,2.95111552209148
Kosovo,1932774,1/21/2021,57028,2.95057777060329
Armenia,2963234,10/30/2020,87432,2.95056009751508
Palestine,5101416,1/14/2021,150505,2.95025930055498
Paraguay,7132530,3/29/2021,210425,2.95021542145634
Peru,32971846,12/6/2020,972688,2.95005623888938
Uruguay,3473727,3/30/2021,102461,2.94959851479405
Kuwait,4270563,10/31/2020,125926,2.9486978648951
Panama,4314768,10/22/2020,127227,2.94864057580848
Russia,145934460,3/10/2021,4302726,2.94839614988811
Sweden,10099270,12/8/2020,297732,2.94805466137652
Belize,397621,1/23/2021,11722,2.94803342881789
Chile,19116209,12/8/2020,563534,2.94793805612818
Israel,8655541,10/1/2020,255142,2.94773024586216
Portugal,10196707,12/1/2020,300462,2.94665719040471
Turkey,84339067,2/1/2021,2485182,2.94665578882916
Poland,37846605,12/11/2020,1115201,2.94663418290756
Ukraine,43733759,2/7/2021,1288669,2.94662299666489
Belarus,9449321,2/21/2021,278312,2.94531215523316
Cape Verde,555988,3/19/2021,16374,2.94502759052354
Peru,32971846,12/5/2020,970860,2.94451211497227
Azerbaijan,10139175,4/17/2021,298522,2.94424349121107
France,68147687,11/14/2020,2006227,2.94393997554165
Malta,441539,1/2/2021,12997,2.94356783885455
Cyprus,875899,1/6/2021,25781,2.94337589151261
Bahrain,1701583,8/25/2020,50076,2.94290669335554
Belize,397621,1/22/2021,11700,2.94250052185373
Russia,145934460,3/9/2021,4293750,2.9422454436053
Costa Rica,5094114,12/10/2020,149815,2.9409432140702
Romania,19237682,12/15/2020,565758,2.94088445790922
Chile,19116209,12/7/2020,562142,2.94065627761237
Argentina,45195777,11/17/2020,1329005,2.94055128203681
Colombia,50882884,12/19/2020,1496062,2.94020676972634
South America,430759772,12/23/2020,12664520,2.94004241417418
Seychelles,98340,3/3/2021,2890,2.93878381126703
Jordan,10203140,1/4/2021,299831,2.93861497538993
Germany,83783945,3/2/2021,2462061,2.93858328108088
Hungary,9660350,12/14/2020,283870,2.93850636881686
Ukraine,43733759,2/6/2021,1285059,2.93836850383705
Turkey,84339067,1/31/2021,2477463,2.93750344665302
Bulgaria,6948445,1/4/2021,204080,2.93706001846456
Belize,397621,1/21/2021,11676,2.93646462334736
Russia,145934460,3/8/2021,4284408,2.93584393980695
Slovenia,2078932,11/19/2020,61034,2.93583436110464
Palestine,5101416,1/13/2021,149769,2.93583193372193
United States,331002647,11/5/2020,9716853,2.93558166016721
Kuwait,4270563,10/30/2020,125337,2.93490577237708
Brazil,212559409,11/27/2020,6238350,2.93487360985276
Peru,32971846,12/3/2020,967075,2.93303262425768
Peru,32971846,12/4/2020,967075,2.93303262425768
Chile,19116209,12/6/2020,560382,2.93144943121306
Cape Verde,555988,3/18/2021,16298,2.93135823075318
Belarus,9449321,2/20/2021,276990,2.93132173200593
Qatar,2881060,6/18/2020,84441,2.93090043247971
Germany,83783945,3/1/2021,2455569,2.93083477986146
Maldives,540542,1/31/2021,15841,2.93057708744186
Panama,4314768,10/21/2020,126435,2.93028501184768
Turkey,84339067,1/30/2021,2470901,2.92972294796669
European Union,444919060,12/11/2020,13033824,2.92948205006097
Lebanon,6825442,1/6/2021,199925,2.92911433428048
Russia,145934460,3/7/2021,4274263,2.92889218900046
San Marino,33938,11/3/2020,994,2.92887029288703
San Marino,33938,11/4/2020,994,2.92887029288703
Iran,83992953,4/28/2021,2459906,2.92870522125826
Ukraine,43733759,2/5/2021,1280501,2.92794634918073
Belize,397621,1/20/2021,11642,2.92791376713001
Italy,60461828,12/9/2020,1770149,2.92771333344404
Serbia,6804596,12/3/2020,199158,2.92681593440669
Netherlands,17134873,11/24/2020,501503,2.92679729811829
Bosnia and Herzegovina,3280815,12/8/2020,96021,2.92674228812048
Canada,37742157,4/15/2021,1104508,2.92645701198265
Albania,2877800,2/6/2021,84212,2.92626311765932
Paraguay,7132530,3/28/2021,208655,2.92539954265878
Germany,83783945,2/28/2021,2450295,2.92454001778026
North America,592072204,12/6/2020,17313467,2.92421547288175
Denmark,5792203,1/3/2021,169358,2.92389614107102
Malta,441539,1/1/2021,12909,2.92363754957093
Portugal,10196707,11/30/2020,298061,2.92311037278996
Azerbaijan,10139175,4/16/2021,296374,2.92305833561409
United Arab Emirates,9890400,1/27/2021,289086,2.92289492841543
Cape Verde,555988,3/17/2021,16250,2.92272495089822
Jordan,10203140,1/3/2021,298208,2.92270810750416
Peru,32971846,12/1/2020,963605,2.92250849406491
Peru,32971846,12/2/2020,963605,2.92250849406491
Chile,19116209,12/5/2020,558668,2.92248321829919
South America,430759772,12/22/2020,12588038,2.92228727430936
Bulgaria,6948445,1/3/2021,203051,2.92225094967291
Bahrain,1701583,8/24/2020,49719,2.92192622986948
Russia,145934460,3/6/2021,4263785,2.92171225356917
Turkey,84339067,1/29/2021,2464030,2.92157607102768
Europe,748680069,12/22/2020,21870353,2.92118808895392
Belize,397621,1/19/2021,11615,2.92112338131034
Latvia,1886202,1/16/2021,55097,2.92105511498768
United Kingdom,67886004,12/18/2020,1982831,2.92082444563978
Oman,5106622,3/18/2021,149135,2.92042371649987
Oman,5106622,3/19/2021,149135,2.92042371649987
Oman,5106622,3/20/2021,149135,2.92042371649987
Montenegro,628062,10/31/2020,18341,2.92025309603192
Palestine,5101416,1/12/2021,148968,2.92013041085063
Bulgaria,6948445,1/2/2021,202880,2.91978996739558
Peru,32971846,11/29/2020,962530,2.91924813672853
Peru,32971846,11/30/2020,962530,2.91924813672853
Kuwait,4270563,10/29/2020,124666,2.91919355832006
Costa Rica,5094114,12/9/2020,148688,2.91881964164917
Brazil,212559409,11/26/2020,6204220,2.91881692237863
Kosovo,1932774,1/20/2021,56412,2.91870648094397
Greece,10423056,4/14/2021,304184,2.91837633799531
Monaco,39244,1/14/2021,1145,2.91764346142085
Germany,83783945,2/27/2021,2444177,2.91723790279868
Argentina,45195777,11/16/2020,1318384,2.91705129884148
Ukraine,43733759,2/4/2021,1275334,2.9161316775903
Croatia,4105268,11/27/2020,119706,2.91591194533463
Liechtenstein,38137,11/22/2020,1112,2.91580355035792
Belize,397621,1/18/2021,11592,2.91533897857508
Bulgaria,6948445,1/1/2021,202540,2.91489678625937
North Macedonia,2083380,11/28/2020,60723,2.91463871209285
Chile,19116209,12/4/2020,557135,2.91446384583889
Russia,145934460,3/5/2021,4252876,2.91423698007996
Panama,4314768,10/20/2020,125739,2.91415436473062
Belarus,9449321,2/19/2021,275322,2.91366967002179
Turkey,84339067,1/28/2021,2457118,2.913380580793
Colombia,50882884,12/18/2020,1482072,2.91271225899853
Peru,32971846,11/28/2020,960368,2.91269102736923
Moldova,4033963,12/7/2020,117495,2.91264446401715
Belize,397621,1/17/2021,11580,2.91232102932189
Poland,37846605,12/10/2020,1102096,2.91200756316187
Maldives,540542,1/30/2021,15736,2.91115213988922
Bulgaria,6948445,12/31/2020,202266,2.91095345793195
Slovakia,5459643,12/23/2020,158905,2.91053828977462
Oman,5106622,3/17/2021,148558,2.90912466205644
Romania,19237682,12/14/2020,559587,2.90880678867651
Germany,83783945,2/26/2021,2436506,2.90808221073858
Liechtenstein,38137,11/21/2020,1109,2.90793717387314
Jordan,10203140,1/2/2021,296668,2.90761471468587
Russia,145934460,3/4/2021,4241970,2.90676376230809
Italy,60461828,12/8/2020,1757394,2.90661737848879
Estonia,1326539,1/20/2021,38544,2.90560624301283
Cape Verde,555988,3/16/2021,16154,2.9054583911883
Chile,19116209,12/3/2020,555406,2.90541916548412
Turkey,84339067,1/27/2021,2449839,2.90474994227764
Palestine,5101416,1/11/2021,148171,2.90450729758169
Ukraine,43733759,2/3/2021,1270001,2.90393743652358
Denmark,5792203,1/2/2021,168182,2.90359298525967
South America,430759772,12/21/2020,12507404,2.90356825613697
Kosovo,1932774,1/19/2021,56118,2.90349518360657
Netherlands,17134873,11/23/2020,497501,2.90344142031283
Iran,83992953,4/27/2021,2438193,2.90285424302203
Hungary,9660350,12/13/2020,280400,2.90258634521524
Azerbaijan,10139175,4/15/2021,294211,2.90172523898641
Kuwait,4270563,10/28/2020,123906,2.90139730990972
Panama,4314768,10/19/2020,125181,2.90122203557642
Brazil,212559409,11/25/2020,6166606,2.90112116373075
Canada,37742157,4/14/2021,1094899,2.90099741782114
Peru,32971846,11/27/2020,956347,2.90049577448591
Argentina,45195777,11/15/2020,1310491,2.89958727781138
Belize,397621,1/15/2021,11529,2.89949474499586
Belize,397621,1/16/2021,11529,2.89949474499586
Cape Verde,555988,3/15/2021,16120,2.89934315129104
Bahrain,1701583,8/23/2020,49330,2.89906516461436
Russia,145934460,3/3/2021,4230707,2.8990459141727
Jordan,10203140,1/1/2021,295765,2.89876449798787
Oman,5106622,3/16/2021,148010,2.8983934976977
Chile,19116209,12/2/2020,553898,2.89753057209199
Seychelles,98340,3/2/2021,2849,2.89709172259508
France,68147687,11/13/2020,1974270,2.8970462343058
Germany,83783945,2/25/2021,2427069,2.8968187162827
Paraguay,7132530,3/27/2021,206597,2.89654582595517
United States,331002647,11/4/2020,9587499,2.89650221437655
European Union,444919060,12/10/2020,12886208,2.89630388053054
Belarus,9449321,2/18/2021,273659,2.89607052189253
Cape Verde,555988,3/14/2021,16101,2.89592581134845
Bulgaria,6948445,12/30/2020,201220,2.89589973008349
Turkey,84339067,1/26/2021,2442350,2.89587030883327
Ukraine,43733759,2/2/2021,1266464,2.89584986280278
Czechia,10708982,10/29/2020,310068,2.89540126223015
Costa Rica,5094114,12/8/2020,147430,2.89412447385355
Bosnia and Herzegovina,3280815,12/7/2020,94944,2.89391507902762
Switzerland,8654618,11/12/2020,250396,2.89320684055611
Malta,441539,12/31/2020,12774,2.89306267396538
Austria,9006400,11/25/2020,260512,2.89252087404512
South America,430759772,12/20/2020,12459421,2.89242910083071
Chile,19116209,12/1/2020,552864,2.8921215498324
Russia,145934460,3/2/2021,4220291,2.89190846356645
Romania,19237682,12/13/2020,556335,2.89190246517226
Portugal,10196707,11/29/2020,294799,2.89111965264864
Panama,4314768,10/18/2020,124745,2.89111720491113
North America,592072204,12/5/2020,17114291,2.89057498129063
Ukraine,43733759,2/1/2021,1263833,2.88983391525983
Kosovo,1932774,1/17/2021,55851,2.88968084214709
Kosovo,1932774,1/18/2021,55851,2.88968084214709
Europe,748680069,12/21/2020,21633835,2.88959675778413
Palestine,5101416,1/10/2021,147400,2.88939384672805
Greece,10423056,4/13/2021,301103,2.88881686906412
Peru,32971846,11/25/2020,952439,2.88864323823422
Peru,32971846,11/26/2020,952439,2.88864323823422
Maldives,540542,1/29/2021,15614,2.88858220082806
Turkey,84339067,1/25/2021,2435247,2.88744835178222
Argentina,45195777,11/14/2020,1304846,2.88709717281772
Albania,2877800,2/5/2021,83082,2.88699701160609
Qatar,2881060,6/17/2020,83174,2.88692356285534
Oman,5106622,3/15/2021,147423,2.88689861908714
Colombia,50882884,12/17/2020,1468795,2.8866190053221
Jordan,10203140,12/31/2020,294494,2.88630754846057
Chile,19116209,11/30/2020,551743,2.88625741641557
Russia,145934460,3/1/2021,4209850,2.88475388198236
Moldova,4033963,12/6/2020,116365,2.88463230822891
Ukraine,43733759,1/31/2021,1261546,2.88460454542679
Cape Verde,555988,3/13/2021,16035,2.88405505154788
Germany,83783945,2/24/2021,2416037,2.88365151581249
United Arab Emirates,9890400,1/26/2021,285147,2.88306842999272
Peru,32971846,11/24/2020,950557,2.88293533822765
Kuwait,4270563,10/27/2020,123092,2.8823365912176
Italy,60461828,12/7/2020,1742557,2.88207792857338
Bahrain,1701583,8/22/2020,49038,2.8819046734717
Belarus,9449321,2/17/2021,272273,2.88140280132297
Belize,397621,1/14/2021,11456,2.88113555370566
Turkey,84339067,1/24/2021,2429605,2.88075868802295
Bosnia and Herzegovina,3280815,12/6/2020,94507,2.88059521795651
South America,430759772,12/19/2020,12407999,2.88049158870852
Peru,32971846,11/23/2020,949670,2.88024516431382
Georgia,3989175,11/25/2020,114889,2.88001905155828
Belgium,11589616,10/26/2020,333718,2.87945692074699
Chile,19116209,11/29/2020,550430,2.87938889975518
Azerbaijan,10139175,4/14/2021,291894,2.87887328111015
United Kingdom,67886004,12/17/2020,1954271,2.87875391811249
Brazil,212559409,11/24/2020,6118708,2.87858722828873
Cyprus,875899,1/5/2021,25208,2.87795739006438
Iran,83992953,4/26/2021,2417230,2.87789619683928
Canada,37742157,4/13/2021,1085905,2.87716730127534
Russia,145934460,2/28/2021,4198400,2.87690789413275
Ukraine,43733759,1/30/2021,1258093,2.87670904300726
Montenegro,628062,10/30/2020,18066,2.87646760988565
Panama,4314768,10/17/2020,124107,2.87633077838716
Oman,5106622,3/14/2021,146867,2.87601079539469
Denmark,5792203,1/1/2021,166567,2.8757106751956
Palestine,5101416,1/9/2021,146701,2.87569176871676
Poland,37846605,12/9/2020,1088346,2.87567669543939
Peru,32971846,11/21/2020,948081,2.87542590123707
Peru,32971846,11/22/2020,948081,2.87542590123707
Cape Verde,555988,3/12/2021,15986,2.87524191169594
Turkey,84339067,1/23/2021,2424328,2.8745018011641
Monaco,39244,1/13/2021,1128,2.8743247375395
Costa Rica,5094114,12/7/2020,146421,2.87431730031955
Netherlands,17134873,11/22/2020,492293,2.87304726448804
Jordan,10203140,12/30/2020,293067,2.87232165784259
Belize,397621,1/13/2021,11419,2.87183021017502
Chile,19116209,11/28/2020,548941,2.87159969845486
Bulgaria,6948445,12/29/2020,199491,2.87101646483494
Germany,83783945,2/23/2021,2405263,2.87079225023362
Paraguay,7132530,3/26/2021,204704,2.87000545388523
Armenia,2963234,10/29/2020,85034,2.86963500013836
Russia,145934460,2/27/2021,4187166,2.86920991793165
Romania,19237682,12/12/2020,551900,2.86884875215216
Liechtenstein,38137,11/20/2020,1094,2.86860529144925
Malta,441539,12/30/2020,12665,2.8683762929209
Argentina,45195777,11/13/2020,1296378,2.86836090902918
Lebanon,6825442,1/5/2021,195759,2.86807799406983
Turkey,84339067,1/22/2021,2418472,2.86755839971528
Belarus,9449321,2/16/2021,270921,2.86709489496653
Uruguay,3473727,3/29/2021,99584,2.86677680773417
Maldives,540542,1/28/2021,15496,2.8667522597689
Latvia,1886202,1/15/2021,54066,2.86639500965432
North Macedonia,2083380,11/27/2020,59701,2.86558381092264
Cape Verde,555988,3/11/2021,15932,2.8655294718591
Ukraine,43733759,1/29/2021,1253127,2.86535397060198
United States,331002647,11/3/2020,9482891,2.86489884173041
Europe,748680069,12/20/2020,21446758,2.86460918194952
Moldova,4033963,12/5/2020,115557,2.86460237736439
Kuwait,4270563,10/26/2020,122317,2.86418910106232
Brazil,212559409,11/23/2020,6087608,2.8639560246425
Germany,83783945,2/22/2021,2399499,2.86391265056808
Palestine,5101416,1/8/2021,146074,2.86340106354785
South America,430759772,12/18/2020,12332344,2.86292843520216
Peru,32971846,11/20/2020,943917,2.86279694500575
Chile,19116209,11/27/2020,547243,2.86271718414462
Colombia,50882884,12/16/2020,1456599,2.86265023814295
Panama,4314768,10/16/2020,123498,2.86221646215973
France,68147687,11/12/2020,1950205,2.8617332236089
European Union,444919060,12/9/2020,12731389,2.86150676484842
Russia,145934460,2/26/2021,4175757,2.86139202488569
Turkey,84339067,1/21/2021,2412505,2.86048338666113
Estonia,1326539,1/19/2021,37941,2.86014960736171
Bahrain,1701583,8/21/2020,48661,2.85974883387998
Hungary,9660350,12/12/2020,276247,2.85959618440326
Italy,60461828,12/6/2020,1728878,2.85945373666175
Belize,397621,1/12/2021,11366,2.85850093430679
Israel,8655541,9/30/2020,247411,2.85841173879253
Cape Verde,555988,3/10/2021,15892,2.85833507197997
Bosnia and Herzegovina,3280815,12/5/2020,93768,2.85807032703764
Germany,83783945,2/21/2021,2394515,2.85796401685311
Canada,37742157,4/12/2021,1078482,2.85749963893161
Brazil,212559409,11/22/2020,6071401,2.85633133276166
Azerbaijan,10139175,4/13/2021,289601,2.85625802888302
Jordan,10203140,12/29/2020,291393,2.85591494383102
Belarus,9449321,2/15/2021,269787,2.85509403268235
Chile,19116209,11/26/2020,545662,2.85444671587342
Russia,145934460,2/25/2021,4164802,2.85388523039726
Turkey,84339067,1/20/2021,2406216,2.8530265813825
Ukraine,43733759,1/28/2021,1247674,2.85288534196203
Iran,83992953,4/25/2021,2396204,2.85286314436403
Kosovo,1932774,1/15/2021,55135,2.85263564182879
Kosovo,1932774,1/16/2021,55135,2.85263564182879
Portugal,10196707,11/28/2020,290706,2.85097924261235
Peru,32971846,11/18/2020,939931,2.85070784329152
Peru,32971846,11/19/2020,939931,2.85070784329152
Germany,83783945,2/20/2021,2388421,2.85069054697771
North America,592072204,12/4/2020,16876076,2.85034086822289
Bulgaria,6948445,12/28/2020,198053,2.85032118697061
Greece,10423056,4/12/2021,297086,2.85027730830574
Ireland,4937796,1/9/2021,140727,2.84999623313721
Belize,397621,1/11/2021,11332,2.84995007808944
Albania,2877800,2/4/2021,81993,2.84915560497602
Qatar,2881060,6/16/2020,82077,2.84884729925791
Kuwait,4270563,10/25/2020,121635,2.84821930972567
Panama,4314768,10/15/2020,122883,2.84796308862956
Brazil,212559409,11/21/2020,6052786,2.84757378112582
Palestine,5101416,1/7/2021,145252,2.84728789026419
Maldives,540542,1/27/2021,15390,2.84714231271576
United Arab Emirates,9890400,1/25/2021,281546,2.84665938688021
